shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
36223,38.732653,-9.130557,22,
36223,38.730546,-9.127489,23,
36223,38.728365,-9.124673,24,
36223,38.725037,-9.122398,25,
36223,38.722732,-9.121495,26,
36223,38.721291,-9.119838,27,
36223,38.720385,-9.118108,28,
36223,38.71678,-9.119137,29,
36223,38.713735,-9.122519,30,
36224,38.708497,-9.133432,1,
36224,38.707944,-9.138598,2,
36224,38.707229,-9.141645,3,
36224,38.706011,-9.144059,4,
36224,38.706332,-9.145278,5,
36224,38.706414,-9.149768,6,
36224,38.706516,-9.154488,7,
36224,38.707333,-9.154468,8,
36224,38.708901,-9.152939,9,
36224,38.711006,-9.153505,10,
36224,38.71339,-9.153158,11,
36224,38.715028,-9.154034,12,
36224,38.717518,-9.155222,13,
36224,38.720279,-9.153789,14,
36224,38.722668,-9.149384,15,
36224,38.725295,-9.146026,16,
36224,38.726545,-9.144979,17,
36224,38.727535,-9.140802,18,
36224,38.727432,-9.138457,19,
36224,38.728017,-9.13678,20,
36224,38.730821,-9.136858,21,
36224,38.731224,-9.135711,22,
36224,38.732666,-9.134208,23,
36224,38.733227,-9.132798,24,
36224,38.732653,-9.130557,25,
36224,38.730546,-9.127489,26,
36224,38.728365,-9.124673,27,
36224,38.725037,-9.122398,28,
36224,38.722732,-9.121495,29,
36224,38.721291,-9.119838,30,
36224,38.720385,-9.118108,31,
36224,38.71678,-9.119137,32,
36224,38.713735,-9.122519,33,
36225,38.713735,-9.122519,1,
36225,38.713531,-9.123471,2,
36225,38.716375,-9.120627,3,
36225,38.718064,-9.118806,4,
36225,38.720461,-9.117811,5,
36225,38.721811,-9.119966,6,
36225,38.723521,-9.121707,7,
36225,38.725767,-9.122426,8,
36225,38.728363,-9.124347,9,
36225,38.730551,-9.127102,10,
36225,38.732109,-9.128295,11,
36225,38.732735,-9.130411,12,
36225,38.733256,-9.132478,13,
36225,38.73246,-9.134401,14,
36225,38.731387,-9.136152,15,
36225,38.730844,-9.137709,16,
36225,38.727798,-9.137629,17,
36225,38.727609,-9.139778,18,
36225,38.727769,-9.142964,19,
36225,38.726621,-9.145091,20,
36225,38.725156,-9.146197,21,
36225,38.722917,-9.149263,22,
36225,38.721689,-9.151571,23,
36225,38.720033,-9.155122,24,
36225,38.718085,-9.155515,25,
36225,38.715277,-9.154382,26,
36225,38.713484,-9.153328,27,
36225,38.71118,-9.153709,28,
36225,38.7086,-9.153095,29,
36225,38.707443,-9.154485,30,
36225,38.706386,-9.154247,31,
36225,38.706331,-9.149936,32,
36225,38.706244,-9.145024,33,
36225,38.706011,-9.144059,34,
36226,38.743514,-9.217448,1,
36226,38.743758,-9.219665,2,
36226,38.745821,-9.217526,3,
36226,38.746835,-9.216218,4,
36226,38.748133,-9.21519,5,
36226,38.749626,-9.212734,6,
36226,38.752708,-9.208781,7,
36226,38.75022,-9.20768,8,
36226,38.747835,-9.20738,9,
36226,38.745954,-9.206514,10,
36226,38.743823,-9.205766,11,
36226,38.741619,-9.202895,12,
36226,38.736157,-9.205458,13,
36226,38.735625,-9.203037,14,
36226,38.731455,-9.197463,15,
36226,38.73271,-9.193608,16,
36226,38.73296,-9.191927,17,
36226,38.732565,-9.189763,18,
36226,38.728692,-9.190766,19,
36226,38.725342,-9.194078,20,
36226,38.723391,-9.187149,21,
36226,38.719873,-9.185344,22,
36226,38.723133,-9.181984,23,
36226,38.723303,-9.165632,24,
36226,38.724091,-9.160724,25,
36226,38.724903,-9.154848,26,
36226,38.724996,-9.152672,27,
36226,38.720248,-9.145721,28,
36226,38.715631,-9.141918,29,
36226,38.713573,-9.139711,30,
36226,38.710847,-9.138716,31,
36226,38.708497,-9.133432,32,
36230,38.69877,-9.227479,1,
36230,38.698227,-9.225041,2,
36230,38.696888,-9.220126,3,
36230,38.698776,-9.21784,4,
36230,38.700965,-9.216338,5,
36230,38.706369,-9.216063,6,
36230,38.709821,-9.214984,7,
36230,38.711876,-9.214167,8,
36230,38.715797,-9.214703,9,
36230,38.716945,-9.212807,10,
36230,38.717461,-9.209535,11,
36230,38.714452,-9.204562,12,
36230,38.713611,-9.203659,13,
36230,38.712098,-9.201783,14,
36230,38.712093,-9.199184,15,
36230,38.713717,-9.198483,16,
36230,38.713933,-9.196977,17,
36230,38.717839,-9.199307,18,
36230,38.72208,-9.196783,19,
36230,38.723966,-9.193623,20,
36230,38.723391,-9.187149,21,
36230,38.719873,-9.185344,22,
36230,38.723133,-9.181984,23,
36230,38.723303,-9.165632,24,
36230,38.724091,-9.160724,25,
36230,38.724903,-9.154848,26,
36230,38.724659,-9.150856,27,
36252,38.733867,-9.11254,1,
36252,38.731925,-9.114974,2,
36252,38.731185,-9.111561,3,
36252,38.731019,-9.109655,4,
36252,38.729788,-9.108609,5,
36252,38.72825,-9.109645,6,
36252,38.726098,-9.112331,7,
36252,38.724477,-9.11383,8,
36252,38.723419,-9.115304,9,
36252,38.724615,-9.116386,10,
36252,38.725556,-9.118724,11,
36252,38.727703,-9.119648,12,
36252,38.729127,-9.122408,13,
36252,38.730618,-9.125341,14,
36252,38.732109,-9.128295,15,
36252,38.732735,-9.130411,16,
36252,38.733344,-9.132793,17,
36252,38.734137,-9.135759,18,
36252,38.735794,-9.136393,19,
36252,38.738221,-9.139942,20,
36252,38.737695,-9.142834,21,
36252,38.737161,-9.146707,22,
36252,38.736542,-9.150584,23,
36252,38.734851,-9.152662,24,
36252,38.733335,-9.154744,25,
36252,38.730648,-9.157013,26,
36252,38.729089,-9.159208,27,
36252,38.726425,-9.162436,28,
36252,38.725345,-9.163631,29,
36252,38.724206,-9.165266,30,
36252,38.721557,-9.167202,31,
36252,38.718893,-9.171349,32,
36252,38.715817,-9.172782,33,
36252,38.712593,-9.173664,34,
36252,38.71099,-9.172416,35,
36252,38.709586,-9.171989,36,
36252,38.706573,-9.173485,37,
36252,38.706209,-9.175557,38,
36252,38.704742,-9.177635,39,
36252,38.702588,-9.180939,40,
36252,38.704529,-9.183048,41,
36252,38.704189,-9.185534,42,
36252,38.705114,-9.187655,43,
36252,38.704409,-9.189593,44,
36252,38.703705,-9.190877,45,
36252,38.703134,-9.193396,46,
36252,38.703713,-9.195234,47,
36252,38.704882,-9.19581,48,
36252,38.707562,-9.196163,49,
36252,38.709507,-9.194715,50,
36252,38.710557,-9.193446,51,
36252,38.710195,-9.191342,52,
36252,38.709196,-9.192001,53,
36253,38.733867,-9.11254,1,
36253,38.731925,-9.114974,2,
36253,38.731185,-9.111561,3,
36253,38.731019,-9.109655,4,
36253,38.729788,-9.108609,5,
36253,38.72825,-9.109645,6,
36253,38.726098,-9.112331,7,
36253,38.724477,-9.11383,8,
36253,38.723419,-9.115304,9,
36253,38.724615,-9.116386,10,
36253,38.725556,-9.118724,11,
36253,38.727703,-9.119648,12,
36253,38.729127,-9.122408,13,
36253,38.730618,-9.125341,14,
36253,38.732109,-9.128295,15,
36253,38.732735,-9.130411,16,
36253,38.733344,-9.132793,17,
36253,38.734137,-9.135759,18,
36253,38.735794,-9.136393,19,
36253,38.738221,-9.139942,20,
36253,38.737695,-9.142834,21,
36253,38.737161,-9.146707,22,
36253,38.736542,-9.150584,23,
36253,38.734851,-9.152662,24,
36253,38.733335,-9.154744,25,
36253,38.730648,-9.157013,26,
36253,38.729089,-9.159208,27,
36253,38.726425,-9.162436,28,
36253,38.725345,-9.163631,29,
36253,38.724206,-9.165266,30,
36253,38.721557,-9.167202,31,
36253,38.718893,-9.171349,32,
36253,38.715817,-9.172782,33,
36253,38.712593,-9.173664,34,
36253,38.71099,-9.172416,35,
36253,38.709586,-9.171989,36,
36253,38.706573,-9.173485,37,
36253,38.706209,-9.175557,38,
36253,38.704742,-9.177635,39,
36253,38.702588,-9.180939,40,
36253,38.704529,-9.183048,41,
36253,38.704189,-9.185534,42,
36253,38.705114,-9.187655,43,
36253,38.704409,-9.189593,44,
36253,38.703705,-9.190877,45,
36253,38.703134,-9.193396,46,
36253,38.703713,-9.195234,47,
36253,38.704882,-9.19581,48,
36253,38.707562,-9.196163,49,
36253,38.710062,-9.194963,50,
36253,38.711568,-9.195374,51,
36253,38.713933,-9.196977,52,
36257,38.726623,-9.14952,1,
36257,38.729131,-9.149321,2,
36257,38.731809,-9.151616,3,
36257,38.734589,-9.154005,4,
36257,38.73671,-9.155804,5,
36257,38.738089,-9.159846,6,
36257,38.738336,-9.161962,7,
36257,38.738837,-9.164612,8,
36257,38.740566,-9.167409,9,
36257,38.741989,-9.169768,10,
36257,38.742583,-9.172662,11,
36257,38.743614,-9.175524,12,
36257,38.744418,-9.178709,13,
36257,38.745703,-9.181725,14,
36257,38.746809,-9.184617,15,
36257,38.747272,-9.188895,16,
36257,38.748946,-9.191185,17,
36257,38.75014,-9.195589,18,
36257,38.750693,-9.198647,19,
36257,38.750776,-9.201746,20,
36257,38.75199,-9.205249,21,
36257,38.753414,-9.208499,22,
36257,38.750509,-9.21305,23,
36257,38.748632,-9.216522,24,
36257,38.748626,-9.216521,25,
36258,38.747988,-9.214559,1,
36258,38.749626,-9.212734,2,
36258,38.752708,-9.208781,3,
36258,38.752021,-9.205515,4,
36258,38.750615,-9.201455,5,
36258,38.750586,-9.198588,6,
36258,38.749762,-9.194393,7,
36258,38.748644,-9.192816,8,
36258,38.747044,-9.188303,9,
36258,38.746696,-9.184594,10,
36258,38.745559,-9.18176,11,
36258,38.744338,-9.178742,12,
36258,38.743596,-9.176139,13,
36258,38.742419,-9.172408,14,
36258,38.742,-9.169435,15,
36258,38.739162,-9.167512,16,
36258,38.73864,-9.164591,17,
36258,38.738157,-9.161844,18,
36258,38.737895,-9.158431,19,
36258,38.736531,-9.155936,20,
36258,38.733517,-9.153389,21,
36258,38.731597,-9.151782,22,
36258,38.728985,-9.14957,23,
36258,38.726623,-9.149521,24,
36258,38.720248,-9.145721,25,
36258,38.715631,-9.141918,26,
36258,38.714037,-9.139885,27,
36258,38.710847,-9.138716,28,
36258,38.708497,-9.133432,29,
36259,38.767757,-9.099971,1,
36259,38.766573,-9.104376,2,
36259,38.763444,-9.104088,3,
36259,38.759929,-9.103673,4,
36259,38.756106,-9.104174,5,
36259,38.757513,-9.108831,6,
36259,38.759038,-9.113407,7,
36259,38.76015,-9.117103,8,
36259,38.761704,-9.12209,9,
36259,38.762481,-9.130372,10,
36259,38.759463,-9.137137,11,
36259,38.758137,-9.141655,12,
36259,38.756243,-9.147192,13,
36259,38.75584,-9.151558,14,
36259,38.759731,-9.155829,15,
36259,38.757868,-9.162878,16,
36259,38.75742,-9.167362,17,
36259,38.757783,-9.17572,18,
36259,38.757173,-9.180012,19,
36259,38.75405,-9.186036,20,
36259,38.752011,-9.187919,21,
36259,38.749162,-9.19047,22,
36259,38.75014,-9.195589,23,
36259,38.749293,-9.19767,24,
36259,38.747781,-9.197821,25,
36259,38.745013,-9.198958,26,
36259,38.745259,-9.202972,27,
36259,38.743823,-9.205766,28,
36259,38.741619,-9.202895,29,
36259,38.736466,-9.205918,30,
36259,38.733622,-9.207665,31,
36259,38.728043,-9.209359,32,
36259,38.727522,-9.212151,33,
36259,38.713332,-9.225254,34,
36259,38.711082,-9.22619,35,
36259,38.7077,-9.225723,36,
36259,38.705725,-9.226824,37,
36259,38.703206,-9.227356,38,
36259,38.701126,-9.22801,39,
36259,38.698568,-9.227241,40,
36264,38.715833,-9.235655,1,
36264,38.714856,-9.231514,2,
36264,38.714636,-9.229225,3,
36264,38.714145,-9.22722,4,
36264,38.713332,-9.225254,5,
36264,38.711082,-9.22619,6,
36264,38.7077,-9.225723,7,
36264,38.705725,-9.226824,8,
36264,38.703206,-9.227356,9,
36264,38.701126,-9.22801,10,
36264,38.698495,-9.227593,11,
36264,38.699363,-9.22494,12,
36264,38.700882,-9.221304,13,
36264,38.701402,-9.216784,14,
36264,38.699615,-9.213664,15,
36264,38.700369,-9.209987,16,
36264,38.699795,-9.205912,17,
36264,38.697252,-9.20367,18,
36264,38.697127,-9.200734,19,
36264,38.697367,-9.194168,20,
36264,38.697994,-9.190554,21,
36264,38.698587,-9.187398,22,
36264,38.700037,-9.183655,23,
36264,38.703077,-9.179822,24,
36264,38.705394,-9.17631,25,
36264,38.707255,-9.173535,26,
36264,38.713106,-9.175394,27,
36264,38.715875,-9.175511,28,
36264,38.719371,-9.17479,29,
36264,38.723011,-9.17479,30,
36264,38.731236,-9.168603,31,
36266,38.715833,-9.235655,1,
36266,38.714856,-9.231514,2,
36266,38.714636,-9.229225,3,
36266,38.714145,-9.22722,4,
36266,38.713332,-9.225254,5,
36266,38.711082,-9.22619,6,
36266,38.7077,-9.225723,7,
36266,38.705725,-9.226824,8,
36266,38.703206,-9.227356,9,
36266,38.701126,-9.22801,10,
36266,38.698495,-9.227593,11,
36266,38.699363,-9.22494,12,
36266,38.700882,-9.221304,13,
36266,38.701402,-9.216784,14,
36266,38.699615,-9.213664,15,
36266,38.700369,-9.209987,16,
36266,38.699795,-9.205912,17,
36266,38.697252,-9.20367,18,
36266,38.697127,-9.200734,19,
36266,38.697367,-9.194168,20,
36266,38.697994,-9.190554,21,
36266,38.698587,-9.187398,22,
36266,38.700037,-9.183655,23,
36266,38.703077,-9.179822,24,
36266,38.705394,-9.17631,25,
36266,38.707255,-9.173535,26,
36267,38.697252,-9.20367,1,
36267,38.697127,-9.200734,2,
36267,38.697367,-9.194168,3,
36267,38.697994,-9.190554,4,
36267,38.698587,-9.187398,5,
36267,38.700037,-9.183655,6,
36267,38.703077,-9.179822,7,
36267,38.705394,-9.17631,8,
36267,38.707255,-9.173535,9,
36267,38.713106,-9.175394,10,
36267,38.715875,-9.175511,11,
36267,38.719371,-9.17479,12,
36267,38.723011,-9.17479,13,
36267,38.731236,-9.168603,14,
36268,38.738985,-9.123397,1,
36268,38.738069,-9.123407,2,
36268,38.738278,-9.124769,3,
36268,38.739238,-9.126246,4,
36268,38.741537,-9.128412,5,
36268,38.74229,-9.131905,6,
36268,38.742369,-9.134479,7,
36268,38.742512,-9.136343,8,
36268,38.742432,-9.140459,9,
36268,38.741788,-9.144241,10,
36268,38.741249,-9.147937,11,
36268,38.739811,-9.151656,12,
36268,38.738738,-9.154039,13,
36268,38.737895,-9.158431,14,
36268,38.7361618728645,-9.16067789643697,15,
36268,38.732257,-9.164879,16,
36268,38.729987,-9.168242,17,
36268,38.723469,-9.174898,18,
36268,38.718668,-9.175047,19,
36268,38.715921,-9.175805,20,
36268,38.712414,-9.175463,21,
36268,38.7081,-9.173737,22,
36268,38.706209,-9.175557,23,
36268,38.70538,-9.176544,24,
36268,38.701991,-9.181041,25,
36268,38.700004,-9.183431,26,
36269,38.742369,-9.134479,1,
36269,38.742512,-9.136343,2,
36269,38.742432,-9.140459,3,
36269,38.741788,-9.144241,4,
36269,38.741249,-9.147937,5,
36269,38.739811,-9.151656,6,
36269,38.738738,-9.154039,7,
36269,38.737895,-9.158431,8,
36269,38.7361618728645,-9.16067789643697,9,
36269,38.732257,-9.164879,10,
36269,38.729987,-9.168242,11,
36269,38.723469,-9.174898,12,
36269,38.718668,-9.175047,13,
36269,38.715921,-9.175805,14,
36269,38.712414,-9.175463,15,
36269,38.7081,-9.173737,16,
36269,38.706209,-9.175557,17,
36269,38.70538,-9.176544,18,
36269,38.701991,-9.181041,19,
36269,38.700004,-9.183431,20,
36270,38.700004,-9.183431,1,
36270,38.703077,-9.179822,2,
36270,38.705394,-9.17631,3,
36270,38.707255,-9.173535,4,
36270,38.713106,-9.175394,5,
36270,38.715875,-9.175511,6,
36270,38.719371,-9.17479,7,
36270,38.723011,-9.17479,8,
36270,38.729955,-9.166091,9,
36270,38.732249,-9.164514,10,
36270,38.7361832034369,-9.160290587981,11,
36270,38.737789,-9.155548,12,
36270,38.739537,-9.151723,13,
36270,38.741123,-9.147261,14,
36270,38.741533,-9.144214,15,
36270,38.742207,-9.140354,16,
36270,38.742369,-9.137569,17,
36270,38.742141,-9.134454,18,
36270,38.741885,-9.131944,19,
36270,38.741418,-9.129419,20,
36270,38.738351,-9.127251,21,
36270,38.738481,-9.125346,22,
36270,38.738985,-9.123397,23,
36285,38.722244,-9.139893,1,
36285,38.724175,-9.139874,2,
36285,38.725921,-9.14063,3,
36285,38.729525,-9.140358,4,
36285,38.732556,-9.140995,5,
36285,38.73489,-9.141472,6,
36285,38.735192,-9.139576,7,
36285,38.737139,-9.136379,8,
36285,38.738743,-9.13672,9,
36285,38.742173,-9.13799,10,
36285,38.744289,-9.139123,11,
36285,38.747571,-9.140831,12,
36285,38.750087,-9.142151,13,
36285,38.751837,-9.143221,14,
36285,38.754733,-9.144657,15,
36285,38.756243,-9.147192,16,
36285,38.75584,-9.151558,17,
36285,38.75859,-9.154033,18,
36285,38.759731,-9.155829,19,
36285,38.760782,-9.1582,20,
36285,38.762555,-9.163613,21,
36285,38.761719,-9.16519,22,
36285,38.761102,-9.166913,23,
36285,38.760581,-9.169727,24,
36285,38.76015,-9.174406,25,
36285,38.760134,-9.17763,26,
36285,38.759658,-9.179809,27,
36285,38.760246,-9.182883,28,
36285,38.759584,-9.185246,29,
36285,38.75717,-9.185684,30,
36285,38.752381,-9.188968,31,
36285,38.749591,-9.191315,32,
36285,38.75014,-9.195589,33,
36285,38.751503,-9.197268,34,
36285,38.753224,-9.196346,35,
36285,38.754482,-9.19782,36,
36285,38.755707,-9.19943,37,
36285,38.756864,-9.201407,38,
36285,38.756422,-9.204083,39,
36285,38.753952,-9.206263,40,
36285,38.752489,-9.206794,41,
36285,38.753414,-9.208499,42,
36285,38.750509,-9.21305,43,
36285,38.748336,-9.215278,44,
36285,38.748038,-9.217079,45,
36285,38.7504416565551,-9.22181220110999,46,
36286,38.760782,-9.1582,1,
36286,38.762555,-9.163613,2,
36286,38.761719,-9.16519,3,
36286,38.761102,-9.166913,4,
36286,38.760581,-9.169727,5,
36286,38.76015,-9.174406,6,
36286,38.760134,-9.17763,7,
36286,38.759658,-9.179809,8,
36286,38.760246,-9.182883,9,
36286,38.759584,-9.185246,10,
36286,38.75717,-9.185684,11,
36286,38.752381,-9.188968,12,
36286,38.749591,-9.191315,13,
36286,38.75014,-9.195589,14,
36286,38.751503,-9.197268,15,
36286,38.753224,-9.196346,16,
36286,38.754482,-9.19782,17,
36286,38.755707,-9.19943,18,
36286,38.756864,-9.201407,19,
36286,38.756422,-9.204083,20,
36286,38.753952,-9.206263,21,
36286,38.752489,-9.206794,22,
36286,38.753414,-9.208499,23,
36286,38.750509,-9.21305,24,
36286,38.748336,-9.215278,25,
36286,38.748038,-9.217079,26,
36286,38.7504416565551,-9.22181220110999,27,
36287,38.7504416565551,-9.22181220110999,1,
36287,38.7489453816864,-9.21838138086855,2,
36287,38.746835,-9.216218,3,
36287,38.748133,-9.21519,4,
36287,38.749626,-9.212734,5,
36287,38.752708,-9.208781,6,
36287,38.752877,-9.206187,7,
36287,38.753872,-9.206071,8,
36287,38.756304,-9.203952,9,
36287,38.756731,-9.201134,10,
36287,38.755788,-9.19982,11,
36287,38.754205,-9.197771,12,
36287,38.752866,-9.196814,13,
36287,38.751435,-9.19749,14,
36287,38.749738,-9.194272,15,
36287,38.748546,-9.191213,16,
36287,38.752893,-9.188177,17,
36287,38.757273,-9.185411,18,
36287,38.759825,-9.185002,19,
36287,38.76002,-9.182754,20,
36287,38.759763,-9.17964,21,
36287,38.760016,-9.177713,22,
36287,38.760013,-9.174406,23,
36287,38.76047,-9.169226,24,
36287,38.760519,-9.167267,25,
36287,38.761576,-9.165079,26,
36287,38.760371,-9.158243,27,
36287,38.760336,-9.157125,28,
36287,38.757791,-9.155399,29,
36287,38.754616,-9.151889,30,
36287,38.755942,-9.145635,31,
36287,38.754051,-9.14464,32,
36287,38.752085,-9.143617,33,
36287,38.750004,-9.142513,34,
36287,38.747424,-9.141084,35,
36287,38.744546,-9.139511,36,
36287,38.740323,-9.137448,37,
36287,38.738221,-9.139942,38,
36287,38.734584,-9.141578,39,
36287,38.732123,-9.141056,40,
36287,38.729467,-9.140491,41,
36287,38.725576,-9.140756,42,
36287,38.722912,-9.140334,43,
36287,38.722244,-9.139893,44,
36288,38.7504416565551,-9.22181220110999,1,
36288,38.7489453816864,-9.21838138086855,2,
36288,38.746835,-9.216218,3,
36288,38.748133,-9.21519,4,
36288,38.749626,-9.212734,5,
36288,38.752708,-9.208781,6,
36288,38.752877,-9.206187,7,
36288,38.753872,-9.206071,8,
36288,38.756304,-9.203952,9,
36288,38.756731,-9.201134,10,
36288,38.755788,-9.19982,11,
36288,38.754205,-9.197771,12,
36288,38.752866,-9.196814,13,
36288,38.751435,-9.19749,14,
36288,38.749738,-9.194272,15,
36288,38.748546,-9.191213,16,
36288,38.752893,-9.188177,17,
36288,38.757273,-9.185411,18,
36288,38.759825,-9.185002,19,
36288,38.76002,-9.182754,20,
36288,38.759763,-9.17964,21,
36288,38.760016,-9.177713,22,
36288,38.760013,-9.174406,23,
36288,38.76047,-9.169226,24,
36288,38.760519,-9.167267,25,
36288,38.761576,-9.165079,26,
36288,38.760371,-9.158243,27,
36288,38.760782,-9.1582,28,
36296,38.790213,-9.124354,1,
36296,38.788306,-9.123888,2,
36296,38.786098,-9.12392,3,
36296,38.783924,-9.124792,4,
36296,38.780902,-9.120093,5,
36296,38.779131,-9.120172,6,
36296,38.7763,-9.11801,7,
36296,38.773574,-9.118671,8,
36296,38.771084,-9.121878,9,
36296,38.769616,-9.123139,10,
36296,38.770196,-9.127342,11,
36296,38.768962,-9.127978,12,
36296,38.762363,-9.130498,13,
36296,38.759463,-9.137137,14,
36296,38.758137,-9.141655,15,
36296,38.756315,-9.146929,16,
36296,38.753913,-9.152563,17,
36296,38.752125,-9.151248,18,
36296,38.748985,-9.149486,19,
36296,38.747207,-9.14842,20,
36296,38.745169,-9.147953,21,
36296,38.741701,-9.146947,22,
36296,38.738267,-9.146059,23,
36296,38.733625,-9.145091,24,
36296,38.730371,-9.147066,25,
36296,38.72861,-9.148146,26,
36296,38.726623,-9.149521,27,
36296,38.720248,-9.145721,28,
36296,38.715631,-9.141918,29,
36296,38.714037,-9.139885,30,
36296,38.710847,-9.138716,31,
36296,38.708497,-9.133432,32,
36297,38.768172,-9.09993,1,
36297,38.766573,-9.104376,2,
36297,38.763444,-9.104088,3,
36297,38.759929,-9.103673,4,
36297,38.754642,-9.103124,5,
36297,38.752886,-9.103636,6,
36297,38.75303,-9.105516,7,
36297,38.754392,-9.10876,8,
36297,38.755599,-9.112828,9,
36297,38.755985,-9.113618,10,
36297,38.753727,-9.114232,11,
36297,38.752537,-9.114734,12,
36297,38.752188,-9.116525,13,
36297,38.754945,-9.117953,14,
36297,38.756424,-9.120641,15,
36297,38.758117,-9.122929,16,
36297,38.759256,-9.124715,17,
36297,38.757395,-9.126546,18,
36297,38.755319,-9.126414,19,
36297,38.753727,-9.126067,20,
36297,38.751042,-9.124805,21,
36297,38.752278,-9.12321,22,
36297,38.752088,-9.121311,23,
36297,38.7478825091549,-9.11854496984834,24,
36297,38.74625,-9.119767,25,
36297,38.743528,-9.118863,26,
36297,38.74233,-9.116946,27,
36297,38.739829,-9.117839,28,
36297,38.734634,-9.117296,29,
36297,38.731129,-9.116842,30,
36297,38.72811,-9.114928,31,
36297,38.725751,-9.113238,32,
36297,38.724477,-9.11383,33,
36297,38.722638,-9.115664,34,
36297,38.720358,-9.117114,35,
36297,38.71678,-9.119137,36,
36297,38.7134,-9.122897,37,
36297,38.711015,-9.126852,38,
36297,38.709577,-9.129029,39,
36297,38.707967,-9.133242,40,
43339,38.713393,-9.137256,1,
43339,38.7081,-9.137099,2,
43339,38.707304,-9.141979,3,
43339,38.707717,-9.144146,4,
43339,38.708504,-9.146688,5,
43339,38.708814,-9.151308,6,
43339,38.707843,-9.153649,7,
43339,38.706793,-9.15566,8,
43339,38.706707,-9.157859,9,
43339,38.707704,-9.159671,10,
43339,38.707337,-9.161314,11,
